account_value,date
9846.867039789062,2023-03-25 13:35:00
9826.50593749414,2023-03-25 13:40:00
9826.50593749414,2023-03-25 13:45:00
9787.927006830078,2023-03-25 13:50:00
9738.63170653711,2023-03-25 13:55:00
9715.055693353515,2023-03-25 14:00:00
9672.19021483789,2023-03-25 14:05:00
9673.261851800782,2023-03-25 14:10:00
9701.124412835938,2023-03-25 14:15:00
9678.620036615235,2023-03-25 14:20:00
9670.046940912109,2023-03-25 14:25:00
9711.840782464844,2023-03-25 14:30:00
9689.33640624414,2023-03-25 14:35:00
9728.986973871093,2023-03-25 14:40:00
9690.408043207031,2023-03-25 14:45:00
9672.19021483789,2023-03-25 14:50:00
9676.476762689454,2023-03-25 14:55:00
9701.124412835938,2023-03-25 15:00:00
9701.124412835938,2023-03-25 15:05:00
9730.058610833985,2023-03-25 15:10:00
9730.058610833985,2023-03-25 15:15:00
9730.058610833985,2023-03-25 15:20:00
9730.058610833985,2023-03-25 15:25:00
9723.62878905664,2023-03-25 15:30:00
9723.62878905664,2023-03-25 15:35:00
9723.62878905664,2023-03-25 15:40:00
9723.62878905664,2023-03-25 15:45:00
9747.204802240234,2023-03-25 15:50:00
9701.124412835938,2023-03-25 15:55:00
9690.408043207031,2023-03-25 16:00:00
9730.058610833985,2023-03-25 16:05:00
9730.058610833985,2023-03-25 16:10:00
9730.058610833985,2023-03-25 16:15:00
9760.06444579492,2023-03-25 16:20:00
9747.204802240234,2023-03-25 16:25:00
9768.637541498047,2023-03-25 16:30:00
9747.204802240234,2023-03-25 16:35:00
9747.204802240234,2023-03-25 16:40:00
9747.204802240234,2023-03-25 16:45:00
9747.204802240234,2023-03-25 16:50:00
9747.204802240234,2023-03-25 16:55:00
9778.282274164061,2023-03-25 17:00:00
9778.282274164061,2023-03-25 17:05:00
9816.861204828125,2023-03-25 17:10:00
9805.073198236327,2023-03-25 17:15:00
9805.073198236327,2023-03-25 17:20:00
9778.282274164061,2023-03-25 17:25:00
9778.282274164061,2023-03-25 17:30:00
9778.282274164061,2023-03-25 17:35:00
9778.282274164061,2023-03-25 17:40:00
9778.282274164061,2023-03-25 17:45:00
9778.282274164061,2023-03-25 17:50:00
9778.282274164061,2023-03-25 17:55:00
